_ID	KIND	TIME	EXPERIMENTER	CHILD
44	12		a horse? Ok so what should we do with the horse? Where should it go? Oh right here like this? No? how do we fix it to make it fit?  Can you use your words and tell me? 	
44	12			that way 
44	12		which way? This way ? ok how'd you, how could you tell we had to put it that way	
44	12			it was wrong
44	12		it was wrong? How could you tell it was wrong? Do you know? How could you tell? You figured it out though, how did you figure it out?	
44	12	47280.0	ok ready for the  next piece? Where should we try tis one?  	
44	12			###
44	12		right here like this? No? how should we fix it? 	
44	12			this way
44	12		this way like this? That's still wrong? How an we tell its wrong?	
44	12			###
44	12		oh? How could you tell it had to go there? Hmm? How'd you figure that out? You were right, how'd you figure it out? 	err
44	12		what made you try it here?	
44	12	50580.0	ok, what should we do with this piece? Oh wow how'd you know that piece had to go there?	
44	12			the face
44	12		the face? Oh ok cool.	
44	12	51420.0	what about this piece where should we  try that one? Good job, how'd you know that piece had to go there? How could you tell? You knew right where to put that piece how did you do that? Was there something about that piece that told you that it had to go there? what was it?	
44	12	53280.0	ok, what about this piece where should we try this piece	
44	12			umm
44	12		here like this? No? how do we fix it can you use your words? 	
44	12			this, this way
44	12		this way like this no? which way?  	
44	12			this way
44	12		this way? Ok how could you tell it had to o that way?	
44	12			the cat
44	12		the cat? Ok,	
44	12	54720.0	what about this one? Where should we try this one? Right here like this?	
44	12			no
44	12		no? how can we tell that's wrong? 	
44	12			because
44	12		because what's that what are you pointing to? So  what could we do to fix it do you think	
44	12			this way
44	12		this one? That work? No? where should we put it? Right here? No? where else could we try it? Any other ideas?  What about if we try it here? That work?	
44	12	57180.0	ok what about this piece?  Where could we try that one?  You got it good job how could you tell it would go there? 	
44	12			the chicken's eye
44	12		the chicken's eye ok	
44	12	57840.0	what about this piece? Could you try this one? Like this? 	
44	12			no
44	12		no? how  do you know it's wrong? How could you tell? 	
44	12			because  
44	12		that's wrong ok, so what could we do to fix this piece? 	
44	12			this way
44	12		like this? 	
44	12	58920.0	ok, and what about this piece? You got it good job. 	
45	12	30120.0	ok so this is our first piece where do you think we should put it? 	
45	12			hmm, maybe here? 
45	12		there we go, how'd you know it would go there? 	
45	12			because it was a corner and there and how would a barn-house be right in the middle? 
45	12		oh, ok, how could you tell it was a corner? 	
45	12			cause the there's no, there's no umm like edge and edge but there's only 2 edges
45	12		two edges ok	
45	12	31560.0	what about this piece? 	
45	12			umm
45	12		could you use your words and tell me? 	
45	12			there
45	12		like that? 	
45	12			no like
45	12		oh ok  what did you just do? Could you use your words and tell me what you just did to fix it? 	
45	12			aah
45	12		how'd you fix it? How could you tell I put it in wrong? 	
45	12			cause  the edge here wasn't, wasn't matching with this edge, 'cause you wanna match like put this edge 
45	12		oh so you have to match the edges? 	
45	12			yeah
45	12	34020.0	what about this piece where do you think this should go? 	
45	12			that's not a edge, maybe down here? 
45	12		down here like this, oh ok, how could you tell I had to fix that piece	
45	12			umm, 'cause this wasn't matching  'cause the color also wasn't matching with the color. This is brown and this was brown but that wasn't. this is white, you had it sideways. 
45	12		oh ok I had it sideways. 	
45	12			and that was sideways
45	12	35940.0	yeah, ok what about this piece, can you use your words and tell me what to do with it?	
45	12			hmm, aah here
45	12		here like this? No how do we fix it?	
45	12			the edge straight with the edge
45	12		the edge straight with the edge, like that? ok	
45	12	36660.0	and what about this piece	
45	12			umm, maybe down here
45	12		down here like this? 	
45	12			no
45	12		no? how do we fix it? 	
45	12			turn that around 
45	12		turn it around like this? That work?	
45	12			no
45	12		no? so what should we do to fix it do you think?	
45	12			aah, hmm  maybe try it up here
45	12		try it up here like that? Ok how did you know it had to go there? 	
45	12			cause it wasn't right side up 
45	12		and what made you try it there first? 	
45	12			umm cause I didn't know which was the top so I just wanted to see so then the corner was upside down so
45	12		oh the corner was upside down. Ok .	
45	12	39480.0	what about this piece? 	
45	12			umm, match the edge with the edge
45	12		match the edge with the edge like that?	
45	12			yeah
45	12		how do you know it had to go there	
45	12			cause there was corn and this one is missing a little green and this one is missing a face and the edge
45	12	40620.0	what about this piece? 	
45	12			umm, hmm, well there's two corners, but that is a corner so maybe we try it down here
45	12		like this? No? how should we fix it?	
45	12			umm wait, maybe here
45	12		here like this? 	
45	12			yeah
45	12		that work? No? so what should we do to fix it? 	
45	12			hmm, we missing something? 
45	12		I don't think so. Well it won’t match there. Where else could it go?	
45	12			hmm, maybe try to figure out how that goes in this one?
45	12		how did you know that was a corner piece?	
45	12			cause it had two edges like these
45	12		two edges like those ok	
45	12	44220.0	and, what about this piece?	
45	12			umm, hmm, it’s a corner so maybe
45	12		corner so it goes here. 	
45	12			er, no like 
45	12		how can we fix it? Ok how could you tell that piece was in wrong? 	
45	12			cause there  was grey and that had this connector pointed down here
45	12	45600.0	oh the connecter was pointed down? How about this piece? 	
45	12			*noises* somewhere here? 'cause it has a little pink
45	12		cause it has pink, ok, we try it there? No?	
45	12			maybe
45	12		how can you tell it's wrong?	
45	12			cause it's not the cow face not connected to the cow. 
45	12		oh ok so what do you think we should do? 	
45	12			and that's not an edge
45	12		oh it's not an edge, how can you tell it's not an edge? 	
45	12			there's no umm edge corner piece so it might go here, I don’t know how that could  connect
45	12		oh right there	
45	12			### *murmuring* and the pig's
45	12		is he eating the corn?	
45	12			yeah
45	12	48780.0	what about this piece?	
45	12			umm, maybe try it here
45	12		oh right here like this? 	
45	12			no.
45	12		no? what did you just do with your hands? Can you use your words? 	
45	12			turn it
45	12		turn?	
45	12			like that yeah
45	12		how could you tell it had to go like that? 	
45	12			cause the pig wasn't matching with the pink  
45	12	50040.0	oh ok, what about this piece?	
45	12			maybe something
45	12		yeah? 	
45	12			yeah
45	12		how did you know it had to go there? 	
45	12			because the edge
45	12	50520.0	the edge? How about this last piece? 	
45	12			umm, here
45	12		right here like this? 	
45	12			no, the edge
45	12		edge with the edge? 	
45	12			yeah
47	12	26280.0	so what do you think we should do with our first piece? Put it here like this? No? right here? Ok her like this? 	
47	12			aah, 
47	12		why don’t you just make a guess? Why do you think it goes there? 	
47	12			umm, because farms go on the ground.
47	12	28020.0	farms go on the ground? Ok, what about this pieces why don't you try that one? 	
47	12			that there, yeah right there
47	12		yeah, right there? 	
47	12			yeah
47	12		how did you know those pieces would match? How could you tell? 	
47	12			because, the horse
47	12		the horse? Oh ok, what's that what did you just point to? 	
47	12			the farm
47	12	29160.0	the farm? ok, what about this piece, where do you think we should try this one? Can you use your words and tell me? 	
47	12			umm, right there. 
47	12		right here? Like this?	
47	12			no, right, I don't know where
47	12		you don't know? How about if we do this? That look right? Ok,	
47	12	30480.0	and what about this piece where should we try this piece? Here like this? 	
47	12			it doesn't fit…  how about there
47	12		oh, there it goes how did you know it would fit there? How could you tell? 	
47	12			because the farm goes and the horse goes with the farm 
47	12		the horse goes with the farm? Ok.	
47	12	32280.0	cool what about this piece? 	
47	12			maybe right there. 
47	12		right here? 	
47	12			yeah
47	12		like that?	
47	12			mmm
47	12		need another guess? What if we put those pieces here? Do you think those pieces match? No? how can we tell they don't match?	
47	12			because aah pink and brown
47	12		and those don’t match, ok, I think we had these in the right place. What about if we put these there and this there, that look right? 	
47	12	34440.0	ok now how about this piece? Can you use your words and tell me? Right here like this? 	
47	12			no, 
47	12		no? how do we fix it? *gasp* there we go I put it in wrong how could you tell I put it in wrong? 	
47	12			because it was sideways
47	12		it was sideways? How could you tell it was sideways? 	
47	12			because the face wasn't on the horse
47	12	35700.0	oh it wasn't? ok, what about this piece where do you think it should go?	
47	12			umm, down here?
47	12		down here? That look right?	
47	12			no, here.
47	12		there? Why do you think it goes there? 	
47	12			because cows go on the ground
47	12	36720.0	cows go on the ground? what about this piece? 	
47	12			umm, *murmuring* maybe it's here somewhere  
47	12	38220.0	mmm you don't know? Should we come back to this piece? Ok, What about that piece in your hand?	
47	12			that piece?
47	12	38640.0	oh it goes right there? What about this piece where should we try it? Right here like this?	
47	12			 Mm-hmm
47	12		ok, how'd you know it had to go there? 	
47	12			because these these told me ###
47	12	39420.0	does that one go there ok, why'd you think we had to move that piece? 	
